"uuid","jobid","job","pid","siteid","moment","rootid","filename","parentfilename","row","message","context"
"60ff4451-37e5-4d62-9709-6367198d5efc","VISION_07a18a9e-09e2-410e-bd8b-31d4605e9d3d","VisionCovidETL","Liuz22","KPNW","2020-08-18 05:12:26.305","Liuz22","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","Resuming ETL Job for VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","ETL-RESTART"
"d0e891d2-1402-4026-adef-f407b88547bb","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETL","Liuz22","KPNW","2020-08-18 05:12:26.304","Liuz22","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","COMPLETE","ETL-STEP"
"ea10fcfd-0e9e-45c1-8d75-d4fb6ae07ae5","VISION_07a18a9e-09e2-410e-bd8b-31d4605e9d3d","VisionETLUnzipS3File","7x2Equ","","2020-08-18 05:12:26.29","Liuz22","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","Unzipping file - END","ETL"
"846a6eb5-1124-4589-8697-53f34707591b","VISION_07a18a9e-09e2-410e-bd8b-31d4605e9d3d","VisionETLUnzipS3File","7x2Equ","","2020-08-18 05:12:21.331","Liuz22","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","Unzipping file - START","ETL"
"cc02d6ca-2bbd-4c73-af63-3560d8a36670","VISION_07a18a9e-09e2-410e-bd8b-31d4605e9d3d","VisionCovidETL","Liuz22","KPNW","2020-08-18 05:12:21.245","Liuz22","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","0","ETL-STEP"
"d8e10278-b555-478e-9426-235bfa3c0555","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETLDiagnoses","lPqKtx","KPNW","2020-08-18 05:12:17.832","D5xyUu","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Diagnoses_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","4.1","ETL"
"a88a2d3c-18b7-45d7-bea8-3cf81ede46e4","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETLDiagnoses","lPqKtx","KPNW","2020-08-18 05:12:12.201","D5xyUu","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Diagnoses_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","4.0","ETL"
"3e7e79e9-9719-4e25-b56d-ff452937f813","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETL","D5xyUu","KPNW","2020-08-18 05:12:12.148","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","3","ETL-STEP"
"89a44625-dc53-4aa6-8f59-0f54fb98784d","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETL","D5xyUu","KPNW","2020-08-18 05:12:12.143","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","2","ETL-STEP"
"9dc6f576-759d-49a9-9925-686878784bd9","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETL","D5xyUu","KPNW","2020-08-18 05:12:12.14","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","1","ETL-STEP"
"0c7a992b-d2a4-4cf3-a4b8-840f9ead4065","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETL","D5xyUu","KPNW","2020-08-18 05:12:12.131","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","Resuming ETL Job for VISION_dd13f661-de03-4180-9291-4ee80a075abb","ETL-RESTART"
"4b2c4e71-b2df-4d33-b7f2-5aecbe0e79bc","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETL","D5xyUu","KPNW","2020-08-18 05:12:12.128","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","COMPLETE","ETL-STEP"
"dd7334d5-f04f-41f1-8a4d-fd4472bd089e","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionETLUnzipS3File","a0M7Ui","","2020-08-18 05:12:12.105","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","Unzipping file - END","ETL"
"967e805c-393b-4552-acab-d5a2c182b277","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionETLUnzipS3File","a0M7Ui","","2020-08-18 05:12:06.337","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","Unzipping file - START","ETL"
"008c1a79-4731-485f-a119-1739950c8dfe","VISION_37880703-50cc-49cc-87df-4814341d7277","VisionCovidETL","D5xyUu","KPNW","2020-08-18 05:12:06.207","D5xyUu","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","0","ETL-STEP"
"7e4acc37-fc0c-4dae-a518-b89790860719","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETLVaccination","v9voYN","KPNW","2020-08-18 05:11:55.158","ZLjhCS","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Vaccination_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","7.1","ETL"
"ae3683d9-f4b9-444c-8566-23dfbd4e8757","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETLVaccination","v9voYN","KPNW","2020-08-18 05:11:48.47","ZLjhCS","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Vaccination_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","7.0","ETL"
"7c994017-6c45-4961-9763-2fb94b084ae0","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.427","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","6","ETL-STEP"
"1eff610a-e2b9-4639-908d-3967b09732f6","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.425","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","5","ETL-STEP"
"66245561-5a2a-4448-92fd-6a0e789adae1","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.424","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","4","ETL-STEP"
"b78c87a9-fb01-4a1a-9c28-a8e98e8e859e","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.422","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","3","ETL-STEP"
"1b642c47-7f45-4199-982f-9e69a8e9a8d0","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.415","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","2","ETL-STEP"
"d369d399-48a6-42c5-a40e-78a1cf8f8ba0","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.413","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","1","ETL-STEP"
"4b1bad56-7129-4a75-bff7-e3923c133916","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.401","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","Resuming ETL Job for VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","ETL-RESTART"
"a71267e3-943e-4ddc-b471-6d33f7384aa4","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:48.399","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","COMPLETE","ETL-STEP"
"3aa670d6-fea5-4554-9de4-db0569fd6048","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionETLUnzipS3File","XIvvIG","","2020-08-18 05:11:48.373","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","Unzipping file - END","ETL"
"2e21cd16-645d-413c-bf75-d9ede3f5bf26","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionETLUnzipS3File","XIvvIG","","2020-08-18 05:11:38.741","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","Unzipping file - START","ETL"
"f29be0ec-dad0-4378-aa96-0ea030d7fbe9","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETL","ZLjhCS","KPNW","2020-08-18 05:11:38.62","ZLjhCS","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","0","ETL-STEP"
"f9d48256-9310-45b3-92af-6e8d2d409ed1","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLRespVirusTesting","Pv4w73","KPNW","2020-08-18 05:11:20.101","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Respvirustesting_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","6.1","ETL"
"d26170e3-b2fa-443c-8b74-57dd03127e57","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLRespVirusTesting","Pv4w73","KPNW","2020-08-18 05:11:18.318","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Respvirustesting_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","6.0","ETL"
"8077b6a4-4ea8-429b-b6b5-818b6f646a38","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETL","DFIlGF","KPNW","2020-08-18 05:11:18.278","DFIlGF","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","5","ETL-STEP"
"2b166e1d-5cda-4d1c-aea1-83c9174e8323","VISION_07a18a9e-09e2-410e-bd8b-31d4605e9d3d","VisionCovidETLHospOutcomes","xKfUVF","","2020-08-18 05:11:18.274","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Hospoutcomes_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","9273","RECORDCOUNT"
"93d6c56f-0e59-48b4-af51-44d06dd5679a","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLHospOutcomes","xKfUVF","KPNW","2020-08-18 05:11:04.639","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Hospoutcomes_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","5.1","ETL"
"b83a9f2b-a69c-40e0-93f4-1a6598af736a","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLHospOutcomes","xKfUVF","KPNW","2020-08-18 05:11:04.32","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Hospoutcomes_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","5.0","ETL"
"01a991be-e30a-49d2-81ae-acfa657ad05a","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETL","DFIlGF","KPNW","2020-08-18 05:11:03.862","DFIlGF","VISION_KPNW_20182019_20200814_134516.zip","VISION_KPNW_20182019_20200814_134516.zip","","4","ETL-STEP"
"670b9f8d-a557-41d0-82d8-a3f0879cb55c","VISION_07a18a9e-09e2-410e-bd8b-31d4605e9d3d","VisionCovidETLDiagnoses","ix0NvU","","2020-08-18 05:11:03.222","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Diagnoses_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","214114","RECORDCOUNT"
"ef181a51-f377-46ea-b1f1-a44befcc7565","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLDiagnoses","ix0NvU","KPNW","2020-08-18 05:11:03.13","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Diagnoses_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","4.4","ETL"
"5f26c05c-b80d-49dc-993b-b5de1538bd41","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLDiagnoses","ix0NvU","KPNW","2020-08-18 05:11:03.129","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Diagnoses_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","Success! Copyied records from temp to perm for  Site: KPNW Season: 20182019","ETL"
"d9646ec1-1ddc-4341-bb83-0d2e5016b974","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLDiagnoses","ix0NvU","KPNW","2020-08-18 05:10:54.57","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Diagnoses_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","Copying data from vision_flu_diagnoses_temp to vision_flu_diagnoses","ETL"
"45e9509f-8dd1-4c57-ae87-01afb9a8d9dc","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLDiagnoses","ix0NvU","KPNW","2020-08-18 05:10:54.036","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Diagnoses_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","4.3","ETL"
"fa514766-346d-4adf-a488-602560ad4d4e","VISION_fdc09cbc-76d6-4fee-9781-4f6f5e3e4f06","VisionCovidETLDiagnoses","ix0NvU","KPNW","2020-08-18 05:10:36.276","DFIlGF","VISION_KPNW_20182019_20200814_134516/VISION_KPNW_20182019_Diagnoses_20200814_134516.csv","VISION_KPNW_20182019_20200814_134516.zip","","4.2","ETL"
"81e83c32-722b-4afa-a14a-c6fcdbbd768a","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLVaccination","UDyo9b","KPNW","2020-08-18 05:09:20.088","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Vaccination_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","7.1","ETL"
"5ae8c080-42b0-4bb3-8e72-174f9567f3a1","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLVaccination","UDyo9b","KPNW","2020-08-18 05:09:15.721","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Vaccination_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","7.0","ETL"
"d953368f-ec6d-468d-bd92-0485cdf8ba00","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETL","KkeVbY","KPNW","2020-08-18 05:09:15.672","KkeVbY","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","6","ETL-STEP"
"324134e6-2914-43dc-837f-f9e7a3eb86f2","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETLRespVirusTesting","6Ckvt1","","2020-08-18 05:09:15.668","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","286","RECORDCOUNT"
"3844669b-b7b9-484e-be2f-59d94926a7e9","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:15.66","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","6.4","ETL"
"23990967-8512-4e6d-bfcc-105c03ead116","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:15.659","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","Success! Copyied records from temp to perm for  Site: KPNW Season: 20112012","ETL"
"c7b0f06b-d150-4fb3-9174-f9cdc652987f","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:15.569","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","Copying data from vision_flu_resp_virus_testing_temp to vision_flu_resp_virus_testing","ETL"
"48576cb3-a4b8-4d10-834c-5860753d4859","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:15.566","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","6.3","ETL"
"585f6412-ef4f-4384-8ea1-e071d4c4337f","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:15.27","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","6.2","ETL"
"41da8c42-faa9-4c84-a386-05c879bf7530","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:15.045","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","6.1","ETL"
"942f9c83-a949-4ca4-a322-32c5b8b12362","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLRespVirusTesting","6Ckvt1","KPNW","2020-08-18 05:09:14.824","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Respvirustesting_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","6.0","ETL"
"00db38aa-435b-441f-b2af-24f53c32c6e8","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETL","KkeVbY","KPNW","2020-08-18 05:09:14.774","KkeVbY","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","5","ETL-STEP"
"ba83ba86-a85b-4fab-b930-9eae9b5f68c3","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETLHospOutcomes","dl4Qa3","","2020-08-18 05:09:14.769","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Hospoutcomes_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","7387","RECORDCOUNT"
"61bc4a60-5b8e-4358-9a9f-ba0ee222dc94","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLHospOutcomes","dl4Qa3","KPNW","2020-08-18 05:09:04.496","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Hospoutcomes_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","5.1","ETL"
"58218f52-f7a4-4a30-b0c0-8ed8dcfe3ae0","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLHospOutcomes","dl4Qa3","KPNW","2020-08-18 05:09:03.613","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Hospoutcomes_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","5.0","ETL"
"c4bfe631-3456-46d2-b7ec-8ebfb52d5392","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETL","KkeVbY","KPNW","2020-08-18 05:09:03.572","KkeVbY","VISION_KPNW_20112012_20200814_134516.zip","VISION_KPNW_20112012_20200814_134516.zip","","4","ETL-STEP"
"79d70670-0de0-4d87-89fb-6e1f94b65694","VISION_034aaff5-1031-434d-a65a-aa99510819c4","VisionCovidETLDiagnoses","l4Uwrq","","2020-08-18 05:09:03.567","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Diagnoses_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","170080","RECORDCOUNT"
"0f8157d6-46ea-422a-8286-da4f0c63dbd5","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLDiagnoses","l4Uwrq","KPNW","2020-08-18 05:09:03.13","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Diagnoses_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","4.4","ETL"
"55c64a9d-2ebb-45f8-9571-3f4439a2aa7e","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLDiagnoses","l4Uwrq","KPNW","2020-08-18 05:09:03.128","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Diagnoses_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","Success! Copyied records from temp to perm for  Site: KPNW Season: 20112012","ETL"
"0fac29fe-4092-4d97-a9c5-f8768f8ce1c3","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLDiagnoses","l4Uwrq","KPNW","2020-08-18 05:08:49.906","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Diagnoses_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","Copying data from vision_flu_diagnoses_temp to vision_flu_diagnoses","ETL"
"7c6f9f6b-1de3-4a04-8452-21c37b9e0550","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLDiagnoses","l4Uwrq","KPNW","2020-08-18 05:08:49.478","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Diagnoses_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","4.3","ETL"
"89e19092-8b04-4ff6-a6e8-6e22016ede06","VISION_1803f7cc-4c66-410c-ab6e-58b94795284e","VisionCovidETLDiagnoses","l4Uwrq","KPNW","2020-08-18 05:08:21.938","KkeVbY","VISION_KPNW_20112012_20200814_134516/VISION_KPNW_20112012_Diagnoses_20200814_134516.csv","VISION_KPNW_20112012_20200814_134516.zip","","4.2","ETL"
"2fef1a0b-a49c-424f-8f35-b2dbd97c4f74","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLDiagnoses","ZBhM97","KPNW","2020-08-18 05:07:08.488","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Diagnoses_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","4.1","ETL"
"bdfa35e7-e883-4c01-8f70-eead21d7aab1","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLDiagnoses","ZBhM97","KPNW","2020-08-18 05:07:04.667","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Diagnoses_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","4.0","ETL"
"8805a0db-3a7b-4a13-9bb8-12067d2accef","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETL","dX2Vpq","KPNW","2020-08-18 05:07:04.62","dX2Vpq","VISION_KPNW_20152016_20200814_134516.zip","VISION_KPNW_20152016_20200814_134516.zip","","3","ETL-STEP"
"a178e125-c0f1-41fe-b9f5-343bf18faddf","VISION_ed593ff2-d835-4055-a9ee-6bd481462d78","VisionCovidETLEncounters","EtotoL","","2020-08-18 05:07:04.614","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Encounters_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","205864","RECORDCOUNT"
"2402ca14-8124-4b1a-95c3-060abf15933b","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLEncounters","EtotoL","KPNW","2020-08-18 05:07:04.224","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Encounters_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","3.4","ETL"
"c3e8263b-749a-4153-bd34-4d8dd223c82f","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLEncounters","EtotoL","KPNW","2020-08-18 05:07:04.222","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Encounters_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","Success! Copyied records from temp to perm for  Site: KPNW Season: 20152016","ETL"
"7ed61d5e-592b-4d67-986b-0588cfeff4bc","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLEncounters","EtotoL","KPNW","2020-08-18 05:06:58.285","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Encounters_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","Copying data from vision_flu_encounters_temp to vision_flu_encounters","ETL"
"d18be760-ef48-4191-a4cc-f45470b7b2b5","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLEncounters","EtotoL","KPNW","2020-08-18 05:06:57.518","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Encounters_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","3.3","ETL"
"29ce1c19-0e21-40e2-b013-55cc26dad6ec","VISION_dd13f661-de03-4180-9291-4ee80a075abb","VisionCovidETLEncounters","EtotoL","KPNW","2020-08-18 05:06:41.542","dX2Vpq","VISION_KPNW_20152016_20200814_134516/VISION_KPNW_20152016_Encounters_20200814_134516.csv","VISION_KPNW_20152016_20200814_134516.zip","","3.2","ETL"
